Date,Open,High,Low,Close,Volume,Stock Name,id
10/1/20,26.28,27.02,26.19,26.78,17177430,SNAP,1
9/30/20,25.87,26.47,25.82,26.11,13109290,SNAP,2
9/29/20,25.83,26.36,25.77,25.99,15903010,SNAP,3
9/28/20,25.35,25.84,25.21,25.74,19124430,SNAP,4
9/25/20,24.4,24.73,24.13,24.69,11036570,SNAP,5
9/24/20,24.85,24.95,24.02,24.32,19425750,SNAP,6
9/23/20,25.67,25.93,24.92,25.37,22750650,SNAP,7
9/22/20,24.1,25.49,24.09,25.47,32627350,SNAP,8
9/21/20,23.11,24.3,23.06,23.88,16678160,SNAP,9
9/18/20,24.75,24.75,23.2,23.82,23854119,SNAP,10
9/17/20,24.23,24.67,23.93,24.3,21249170,SNAP,11
9/16/20,24.49,25.22,24.42,24.86,26937240,SNAP,12
9/15/20,24.49,24.88,23.97,24.47,25063240,SNAP,13
9/14/20,23.59,24.16,23.21,24.13,24503150,SNAP,14
9/11/20,23.73,24.42,23.71,24.19,37826000,SNAP,15
9/10/20,24.17,24.38,23.04,23.31,20539061,SNAP,16
9/9/20,23.08,24.02,22.88,23.65,26486910,SNAP,17
9/8/20,21.7,23.09,21.53,22.69,19532381,SNAP,18
9/4/20,22.9,23.58,21.44,22.44,23886359,SNAP,19
9/3/20,23.25,23.41,22.42,23.2,30099689,SNAP,20
9/2/20,22.52,23.56,22.39,23.53,40138887,SNAP,21
9/1/20,22.76,22.76,21.8,22.41,25392570,SNAP,22
8/31/20,22.83,23.19,22.29,22.59,21587711,SNAP,23
8/28/20,21.79,22.35,21.4,22.31,22074930,SNAP,24
8/27/20,21.5,22.2,20.87,21.74,23754061,SNAP,25
8/26/20,21.15,21.41,21.01,21.36,12894650,SNAP,26
8/25/20,20.9,21.19,20.68,21.12,18686391,SNAP,27
8/24/20,21.76,21.76,20.77,20.87,22641760,SNAP,28
8/21/20,21.9,21.99,21.55,21.6,10525420,SNAP,29
8/20/20,21.76,21.97,21.58,21.83,8692852,SNAP,30
8/19/20,21.71,22.44,21.54,21.92,17048471,SNAP,31
8/18/20,21.94,22.13,21.58,21.77,13052750,SNAP,32
8/17/20,21.83,21.98,21.26,21.79,16250450,SNAP,33
8/14/20,21.9,22.05,21.46,21.69,9311703,SNAP,34
8/13/20,22.0,22.33,21.63,21.9,12412680,SNAP,35
8/12/20,21.84,22.29,21.71,21.86,13428170,SNAP,36
8/11/20,21.83,22.5,21.55,21.6,16382860,SNAP,37
8/10/20,21.7,22.29,21.21,22.02,21486221,SNAP,38
8/7/20,21.36,22.2,21.28,21.58,30708510,SNAP,39
8/6/20,21.8,21.9,21.13,21.35,28055779,SNAP,40
8/5/20,21.78,22.14,21.51,21.7,17260740,SNAP,41
8/4/20,21.19,22.27,21.18,21.76,25185240,SNAP,42
8/3/20,21.89,21.89,20.61,21.22,56421566,SNAP,43
7/31/20,22.83,23.96,22.05,22.42,51528941,SNAP,44
7/30/20,22.7,22.9,22.35,22.41,17607570,SNAP,45
7/29/20,22.85,23.01,22.62,22.9,13132400,SNAP,46
7/28/20,22.66,22.99,22.42,22.59,15210790,SNAP,47
7/27/20,22.34,22.85,22.2,22.84,21434859,SNAP,48
7/24/20,21.88,22.45,21.53,22.15,22471840,SNAP,49
7/23/20,22.78,23.09,21.8,21.97,47380168,SNAP,50
7/22/20,23.49,23.79,22.46,23.2,83824273,SNAP,51
7/21/20,25.58,25.74,24.58,24.74,51942047,SNAP,52
7/20/20,24.86,25.32,24.46,25.27,20237600,SNAP,53
7/17/20,23.94,24.68,23.79,24.54,17438891,SNAP,54
7/16/20,24.18,24.42,23.44,23.9,20179590,SNAP,55
7/15/20,24.15,24.65,23.69,24.54,24478520,SNAP,56
7/14/20,24.0,24.27,23.02,23.74,30313369,SNAP,57
7/13/20,25.82,26.28,24.23,24.27,21231330,SNAP,58
7/10/20,25.92,25.93,24.91,25.53,23809100,SNAP,59
7/9/20,26.05,26.76,25.25,25.94,21725920,SNAP,60
7/8/20,25.28,26.5,25.14,26.41,39698930,SNAP,61
7/7/20,23.73,25.58,23.55,24.81,41802609,SNAP,62
7/6/20,23.51,23.97,23.36,23.42,18706029,SNAP,63
7/2/20,24.01,24.12,23.11,23.22,18493869,SNAP,64
7/1/20,23.65,24.23,23.59,23.72,21733779,SNAP,65
6/30/20,23.06,23.67,22.68,23.49,21714980,SNAP,66
6/29/20,22.86,23.2,22.03,23.09,29191740,SNAP,67
6/26/20,24.84,24.9,23.05,23.07,34806289,SNAP,68
6/25/20,23.51,24.5,23.45,24.48,26016500,SNAP,69
6/24/20,23.52,23.95,22.88,23.63,26026551,SNAP,70
6/23/20,23.46,23.92,23.08,23.67,26578340,SNAP,71
6/22/20,22.84,23.6,22.71,23.2,26305020,SNAP,72
6/19/20,22.41,22.7,21.95,22.66,33297121,SNAP,73
