Date,Open,High,Low,Close,Volume,Stock Name,id
8/3/20,126.5,128.24,126.25,127.84,3319277,TGT,43
7/31/20,124.28,125.93,123.79,125.88,3268057,TGT,44
7/30/20,122.33,125.42,121.82,124.58,3606500,TGT,45
7/29/20,123.47,124.48,122.9,123.68,2095804,TGT,46
7/28/20,122.61,124.46,122.12,123.29,2337027,TGT,47
7/27/20,124.25,124.49,122.16,122.69,2423733,TGT,48
7/24/20,122.54,125.53,122.06,123.71,3833026,TGT,49
7/23/20,123.45,123.6,121.94,122.35,3267515,TGT,50
7/22/20,120.3,123.18,120.0,123.14,3876585,TGT,51
7/21/20,120.35,120.99,120.02,120.2,3195453,TGT,52
7/20/20,121.54,121.87,119.04,119.82,3825941,TGT,53
7/17/20,122.64,123.21,121.45,121.67,2716003,TGT,54
7/16/20,121.26,122.99,121.14,121.95,3110273,TGT,55
7/15/20,121.31,122.72,120.01,121.67,3533900,TGT,56
7/14/20,118.74,120.17,117.42,120.08,2578213,TGT,57
7/13/20,119.38,121.76,118.38,118.73,3470096,TGT,58
7/10/20,117.82,118.98,117.06,118.86,2033479,TGT,59
7/9/20,117.46,119.31,117.13,117.9,2861115,TGT,60
7/8/20,118.15,118.5,116.73,117.7,2845426,TGT,61
7/7/20,118.3,119.55,117.81,118.06,3908260,TGT,62
7/6/20,120.01,120.25,117.98,119.24,3766448,TGT,63
7/2/20,119.98,120.59,118.89,119.12,2216153,TGT,64
7/1/20,119.91,120.36,118.83,118.96,2836391,TGT,65
6/30/20,118.88,120.44,118.27,119.93,3633976,TGT,66
6/29/20,117.49,119.28,116.77,118.57,3258981,TGT,67
6/26/20,120.0,120.65,116.75,117.02,6670769,TGT,68
6/25/20,119.39,119.95,118.29,119.81,2759565,TGT,69
6/24/20,121.17,121.99,118.63,119.72,4181575,TGT,70
6/23/20,123.03,124.43,121.26,121.5,4307003,TGT,71
6/22/20,120.5,123.11,119.1,122.43,4671243,TGT,72
6/19/20,120.2,122.93,119.23,120.56,12607290,TGT,73
6/18/20,118.24,118.26,116.87,117.3,3261106,TGT,74
6/17/20,119.47,119.47,117.78,118.27,3808876,TGT,75
6/16/20,120.44,121.33,117.22,119.21,5141153,TGT,76
6/15/20,115.46,118.69,115.23,118.15,4594394,TGT,77
6/12/20,119.58,119.75,114.81,116.9,4953427,TGT,78
6/11/20,118.57,120.94,117.78,118.01,5005102,TGT,79
6/10/20,120.75,122.18,119.78,120.0,3653720,TGT,80
6/9/20,122.54,122.73,120.29,120.72,2923531,TGT,81
6/8/20,120.81,122.46,120.58,122.37,3578432,TGT,82
6/5/20,121.41,122.51,119.68,121.53,4578837,TGT,83
6/4/20,121.88,122.74,119.55,119.96,3963639,TGT,84
6/3/20,119.14,122.3,118.3,121.73,5815778,TGT,85
6/2/20,119.66,120.78,118.19,118.85,5144622,TGT,86
6/1/20,120.45,120.74,118.82,119.49,6022449,TGT,87
5/29/20,118.74,122.78,118.16,122.33,8706914,TGT,88
5/28/20,117.96,120.24,117.46,118.43,6137981,TGT,89
5/27/20,115.63,117.45,114.23,117.41,8260266,TGT,90
5/26/20,118.8,119.96,114.81,115.12,7274613,TGT,91
5/22/20,118.83,119.36,117.18,117.49,4902875,TGT,92
5/21/20,119.63,120.37,117.64,118.68,7620680,TGT,93
5/20/20,124.09,124.91,119.29,119.63,12896990,TGT,94
5/19/20,125.11,125.97,122.77,123.17,7914862,TGT,95
5/18/20,123.26,125.55,122.77,125.2,6346855,TGT,96
5/15/20,120.35,122.65,119.8,120.94,8354204,TGT,97
5/14/20,117.94,120.83,117.12,119.94,5635647,TGT,98
5/13/20,119.45,120.63,118.14,119.14,4677857,TGT,99
5/12/20,121.0,122.95,119.39,119.39,4896950,TGT,100
5/11/20,116.82,120.74,115.93,120.18,5996298,TGT,101
5/8/20,114.71,116.83,114.12,115.83,4267439,TGT,102
5/7/20,114.76,115.29,113.1,113.36,3690095,TGT,103
5/6/20,112.89,115.62,112.56,113.58,4913949,TGT,104
5/5/20,111.7,113.38,110.47,111.76,4201116,TGT,105
5/4/20,107.83,112.03,107.63,111.71,4578280,TGT,106
5/1/20,108.85,109.48,106.1,108.23,4590531,TGT,107
4/30/20,111.08,111.2,108.89,109.74,4769625,TGT,108
4/29/20,113.5,114.04,110.11,112.1,4929783,TGT,109
4/28/20,111.51,113.88,110.11,112.0,4904742,TGT,110
4/27/20,108.68,111.2,108.51,109.88,4340724,TGT,111
4/24/20,104.5,108.45,103.86,107.82,6092626,TGT,112
4/23/20,100.7,105.5,100.5,103.86,16507990,TGT,113
4/22/20,108.19,108.53,106.42,106.84,2956001,TGT,114
4/21/20,108.26,108.26,105.91,106.9,4519717,TGT,115
4/20/20,112.5,112.5,108.72,108.98,5329607,TGT,116
4/17/20,110.9,114.07,108.43,113.42,7617495,TGT,117
4/16/20,107.0,109.89,106.65,109.3,5950255,TGT,118
4/15/20,108.76,109.0,105.25,106.24,4225561,TGT,119
4/14/20,108.49,109.91,105.88,108.38,5032257,TGT,120
4/13/20,104.2,105.37,102.91,104.68,3235462,TGT,121
4/9/20,102.0,104.83,101.5,104.2,7070592,TGT,122
4/8/20,100.35,105.69,100.0,104.63,7542884,TGT,123
4/7/20,98.75,101.66,97.03,98.26,6599329,TGT,124
4/6/20,93.22,97.82,92.13,97.51,6976250,TGT,125
4/3/20,93.53,94.13,90.17,92.57,6815449,TGT,126
4/2/20,94.27,95.67,92.12,94.36,5929227,TGT,127
4/1/20,91.64,96.14,91.29,95.27,8581016,TGT,128
3/31/20,95.28,96.78,92.16,92.97,6392273,TGT,129
3/30/20,96.18,97.77,95.5,96.01,4485977,TGT,130
3/27/20,94.49,97.83,92.93,94.74,4903112,TGT,131
3/26/20,91.39,96.47,91.21,96.07,7018723,TGT,132
3/25/20,99.12,99.33,90.52,91.04,12563240,TGT,133
3/24/20,100.14,101.65,96.0,100.56,6498592,TGT,134
3/23/20,96.55,99.2,93.81,96.69,7104301,TGT,135
3/20/20,99.3,102.48,96.38,97.4,8057187,TGT,136
3/19/20,102.72,107.12,99.81,100.5,7414229,TGT,137
3/18/20,98.94,108.35,96.85,102.82,8845742,TGT,138
3/17/20,95.12,106.49,95.06,103.63,10586360,TGT,139
3/16/20,92.59,99.94,91.16,93.79,6963731,TGT,140
3/13/20,96.65,105.14,92.53,101.02,9267184,TGT,141
3/12/20,99.24,101.53,92.41,92.62,10208840,TGT,142
3/11/20,106.03,107.98,103.42,105.58,6103609,TGT,143
3/10/20,106.24,109.59,104.8,108.33,7461033,TGT,144
3/9/20,99.76,107.68,99.76,104.03,7346571,TGT,145
3/6/20,104.16,106.43,102.75,105.95,5370785,TGT,146
3/5/20,105.64,108.44,105.25,105.97,5294937,TGT,147
3/4/20,107.0,108.07,104.67,107.82,6834765,TGT,148
3/3/20,112.0,112.2,103.96,105.84,10927420,TGT,149
3/2/20,103.38,109.44,102.95,109.06,9691097,TGT,150
2/28/20,102.21,104.2,100.74,103.0,9223549,TGT,151
2/27/20,108.38,109.38,105.54,105.62,6713420,TGT,152
2/26/20,112.18,112.71,110.29,110.66,4319837,TGT,153
2/25/20,114.19,115.15,111.63,111.72,5095911,TGT,154
2/24/20,114.48,115.99,113.12,113.78,5305158,TGT,155
2/21/20,117.83,118.88,116.8,117.01,3856485,TGT,156
2/20/20,116.97,118.29,116.57,118.26,2659414,TGT,157
2/19/20,117.69,118.13,117.05,117.39,2866708,TGT,158
2/18/20,116.95,117.87,116.35,117.83,3124505,TGT,159
2/14/20,118.3,118.46,116.3,116.63,3289074,TGT,160
2/13/20,117.84,118.5,117.42,118.28,2654853,TGT,161
2/12/20,116.66,118.75,116.47,118.11,3764763,TGT,162
2/11/20,117.07,117.14,115.12,116.69,3065138,TGT,163
2/10/20,115.6,117.24,115.6,116.98,3861956,TGT,164
2/7/20,115.02,115.65,114.46,115.61,2970771,TGT,165
2/6/20,115.99,116.38,114.76,115.14,4024950,TGT,166
2/5/20,114.01,115.9,113.85,115.53,3636704,TGT,167
2/4/20,113.64,114.8,113.2,113.25,3625983,TGT,168
2/3/20,111.14,113.41,111.0,112.51,5187064,TGT,169
1/31/20,113.41,113.79,110.37,110.74,6961859,TGT,170
1/30/20,113.77,114.71,112.89,114.67,4466432,TGT,171
1/29/20,115.78,116.08,114.25,114.27,5253317,TGT,172
1/28/20,116.15,116.46,115.43,115.44,3865136,TGT,173
1/27/20,112.95,116.21,112.57,115.78,6779205,TGT,174
1/24/20,116.0,116.0,113.64,114.32,4338894,TGT,175
1/23/20,113.53,115.57,113.1,115.53,4641911,TGT,176
1/22/20,114.14,115.08,113.77,113.9,5070573,TGT,177
1/21/20,116.66,116.66,113.82,114.04,8188045,TGT,178
1/17/20,116.49,117.79,116.17,116.92,7303836,TGT,179
1/16/20,117.14,117.32,115.83,116.32,9361595,TGT,180
1/15/20,117.49,119.4,115.56,117.0,26743410,TGT,181
1/14/20,123.6,125.66,123.44,125.26,3293810,TGT,182
1/13/20,124.59,124.68,122.93,123.87,3633700,TGT,183
1/10/20,124.71,125.7,124.05,124.73,4678388,TGT,184
1/9/20,123.5,124.91,122.66,123.5,5369999,TGT,185
1/8/20,124.05,125.25,123.34,123.4,5732562,TGT,186
1/7/20,123.0,124.43,123.0,123.8,3667938,TGT,187
1/6/20,123.97,124.65,123.22,123.58,4228712,TGT,188
1/3/20,124.66,125.53,123.93,124.76,5019830,TGT,189
1/2/20,128.74,128.9,125.26,126.07,5152676,TGT,190
12/31/19,128.4,128.97,127.37,128.21,4059798,TGT,191
12/30/19,129.0,129.95,128.41,128.89,2547386,TGT,192
12/27/19,129.0,129.23,128.23,129.21,2235176,TGT,193
12/26/19,129.13,129.4,127.93,128.89,2198450,TGT,194
12/24/19,128.9,128.9,127.95,128.55,1643404,TGT,195
12/23/19,129.47,129.54,128.01,128.34,4052836,TGT,196
12/20/19,129.45,130.24,128.5,129.15,6224958,TGT,197
12/19/19,127.72,128.98,127.37,128.7,3292702,TGT,198
12/18/19,128.51,129.08,127.75,128.08,3941408,TGT,199
12/17/19,126.47,128.91,126.0,128.38,5617701,TGT,200
12/16/19,127.79,128.0,125.96,125.96,4489187,TGT,201
12/13/19,126.72,127.43,126.17,127.22,2969931,TGT,202
12/12/19,125.66,127.86,125.13,127.52,3681746,TGT,203
12/11/19,125.4,125.89,124.73,125.8,2816301,TGT,204
12/10/19,126.09,126.57,125.32,125.77,3574236,TGT,205
12/9/19,124.98,127.18,124.9,126.45,3552926,TGT,206
12/6/19,125.17,126.4,124.86,125.03,4305997,TGT,207
12/5/19,125.06,125.33,123.65,124.68,2614732,TGT,208
12/4/19,125.01,125.53,124.3,124.52,3935973,TGT,209
12/3/19,122.6,124.58,122.33,124.04,4270264,TGT,210
12/2/19,125.7,126.2,123.91,123.98,4200288,TGT,211
11/29/19,126.0,126.78,124.95,125.01,2659996,TGT,212
11/27/19,127.15,127.15,125.76,125.9,3437648,TGT,213
11/26/19,125.26,127.84,125.0,126.89,7582283,TGT,214
11/25/19,127.26,127.49,125.08,125.19,8367308,TGT,215
11/22/19,127.95,127.95,126.28,127.02,7537050,TGT,216
11/21/19,126.58,127.97,125.71,127.65,10804270,TGT,217
11/20/19,122.32,127.2,118.36,126.43,32377980,TGT,218
11/19/19,110.41,111.1,109.35,110.85,7412669,TGT,219
11/18/19,113.83,114.26,111.86,111.96,6910721,TGT,220
11/15/19,112.05,113.68,111.33,113.21,5347516,TGT,221
11/14/19,110.71,111.25,109.56,111.11,5970360,TGT,222
11/13/19,108.63,109.23,107.02,108.58,3908352,TGT,223
11/12/19,110.22,110.28,107.91,108.35,5430655,TGT,224
11/11/19,110.63,110.86,109.76,110.45,3082945,TGT,225
11/8/19,110.56,110.98,109.42,110.15,2805447,TGT,226
11/7/19,111.62,111.86,110.34,110.59,3494344,TGT,227
11/6/19,109.89,110.6,109.34,110.51,3234351,TGT,228
11/5/19,108.97,110.42,108.83,110.06,3292404,TGT,229
11/4/19,108.5,109.16,108.21,108.77,3195552,TGT,230
11/1/19,108.06,108.37,107.43,107.82,3103957,TGT,231
10/31/19,107.65,107.93,105.91,106.91,6467414,TGT,232
10/30/19,108.02,108.77,107.22,107.93,3567766,TGT,233
10/29/19,109.26,109.58,107.93,108.15,3004663,TGT,234
10/28/19,109.17,110.48,109.02,109.72,4448182,TGT,235
10/25/19,109.92,109.99,108.53,109.02,5659681,TGT,236
10/24/19,111.83,112.0,110.02,110.25,4123113,TGT,237
10/23/19,113.19,113.19,110.72,111.36,5195246,TGT,238
10/22/19,113.95,114.83,113.06,113.19,3514918,TGT,239
10/21/19,113.32,113.81,112.74,113.68,3037744,TGT,240
10/18/19,112.86,113.74,112.4,112.81,3887830,TGT,241
10/17/19,112.41,113.71,112.34,113.23,4116051,TGT,242
10/16/19,111.79,112.21,111.18,112.19,2340192,TGT,243
10/15/19,111.56,112.3,111.34,111.89,2718702,TGT,244
10/14/19,111.85,112.23,110.95,111.15,2422523,TGT,245
10/11/19,111.85,112.94,111.21,111.83,4584153,TGT,246
10/10/19,109.56,110.59,109.09,110.57,3710702,TGT,247
10/9/19,109.92,111.25,109.53,110.36,5872646,TGT,248
10/8/19,107.93,110.03,107.04,108.52,4814347,TGT,249
10/7/19,108.66,108.85,107.14,107.95,3871563,TGT,250
10/4/19,106.77,109.27,106.54,109.1,4129358,TGT,251
10/3/19,105.23,106.7,104.39,106.62,4291835,TGT,252
10/2/19,104.9,105.96,104.01,105.16,5825614,TGT,253
10/1/19,107.33,108.14,105.86,105.94,3572222,TGT,254
