Date,Open,High,Low,Close,Volume,Stock Name,id
8/4/20,256.96,259.19,250.01,250.02,1707171,SPOT,42
8/3/20,259.0,259.8,251.51,254.43,1831319,SPOT,43
7/31/20,264.63,265.08,255.09,257.82,1811692,SPOT,44
7/30/20,252.0,264.32,251.83,261.79,2667356,SPOT,45
7/29/20,254.88,268.59,251.02,262.21,3970634,SPOT,46
7/28/20,270.0,275.85,266.86,267.12,1860850,SPOT,47
7/27/20,275.75,275.75,269.2,272.5,1562137,SPOT,48
7/24/20,266.17,270.81,257.03,268.74,2406592,SPOT,49
7/23/20,287.55,288.99,266.96,267.54,2812905,SPOT,50
7/22/20,290.67,299.67,286.93,289.62,5062908,SPOT,51
7/21/20,288.41,289.81,276.31,276.38,2549072,SPOT,52
7/20/20,265.53,292.76,265.2,291.19,4110534,SPOT,53
7/17/20,267.08,269.04,261.72,263.23,1659013,SPOT,54
7/16/20,259.27,272.35,258.27,268.68,2794380,SPOT,55
7/15/20,265.0,265.72,254.0,258.5,1779448,SPOT,56
7/14/20,246.31,262.9,243.11,262.8,3861255,SPOT,57
7/13/20,281.4,285.4,258.01,261.19,2834624,SPOT,58
7/10/20,275.45,278.93,273.52,278.24,1772324,SPOT,59
7/9/20,272.77,279.76,268.68,274.79,2640351,SPOT,60
7/8/20,266.57,277.62,262.7,269.26,3787818,SPOT,61
7/7/20,260.1,267.75,255.5,261.99,2283553,SPOT,62
7/6/20,269.8,272.67,257.51,260.26,5167644,SPOT,63
7/2/20,264.5,274.3,263.21,271.49,4247023,SPOT,64
7/1/20,256.0,261.09,254.32,258.9,3404203,SPOT,65
6/30/20,263.34,265.78,253.64,258.19,3515216,SPOT,66
6/29/20,257.37,270.99,255.56,265.14,4766705,SPOT,67
6/26/20,266.6,271.71,254.85,264.95,6497072,SPOT,68
6/25/20,241.92,268.3,241.45,267.47,8578300,SPOT,69
6/24/20,242.68,247.61,235.11,242.86,4949708,SPOT,70
6/23/20,242.41,257.23,240.5,241.76,8055071,SPOT,71
6/22/20,228.33,238.26,227.07,236.06,6346068,SPOT,72
6/19/20,234.5,242.25,228.71,231.29,12863230,SPOT,73
6/18/20,209.79,229.54,206.54,225.28,12353220,SPOT,74
6/17/20,187.0,199.99,186.35,199.83,3151661,SPOT,75
6/16/20,190.42,190.92,183.16,185.48,1061343,SPOT,76
6/15/20,178.23,188.81,177.27,187.88,1396129,SPOT,77
6/12/20,183.86,185.54,177.81,180.07,907629,SPOT,78
6/11/20,184.5,186.92,177.21,178.68,1728805,SPOT,79
6/10/20,192.85,197.28,187.1,189.4,2112089,SPOT,80
6/9/20,187.79,194.59,186.12,191.31,1582866,SPOT,81
6/8/20,183.5,187.46,180.5,187.3,1202430,SPOT,82
6/5/20,179.0,184.72,177.51,184.28,1157708,SPOT,83
6/4/20,184.23,188.22,180.3,181.84,1200122,SPOT,84
6/3/20,189.36,191.62,183.51,184.63,1521995,SPOT,85
6/2/20,183.0,189.77,182.9,189.36,1552563,SPOT,86
6/1/20,181.5,185.0,177.45,182.71,1309962,SPOT,87
5/29/20,179.12,181.78,178.07,180.93,1158884,SPOT,88
5/28/20,183.21,185.9,175.73,177.22,1859733,SPOT,89
5/27/20,189.3,190.0,180.13,185.95,2326559,SPOT,90
5/26/20,192.0,192.97,183.76,191.0,2482566,SPOT,91
5/22/20,192.0,194.57,187.0,190.17,2156342,SPOT,92
5/21/20,188.81,196.75,186.91,192.74,4319141,SPOT,93
5/20/20,174.99,190.48,174.01,189.8,4818542,SPOT,94
5/19/20,161.94,179.69,161.57,175.03,4119383,SPOT,95
5/18/20,160.0,163.88,158.72,161.43,1306480,SPOT,96
5/15/20,150.55,159.0,150.16,158.83,1511612,SPOT,97
5/14/20,148.0,152.2,146.94,152.07,895151,SPOT,98
5/13/20,154.63,154.87,146.68,148.98,974972,SPOT,99
5/12/20,157.44,158.37,153.57,153.94,1099445,SPOT,100
5/11/20,152.85,159.02,151.6,156.02,1294729,SPOT,101
5/8/20,149.79,153.27,149.07,152.15,912404,SPOT,102
5/7/20,150.0,151.67,147.14,148.04,1421805,SPOT,103
5/6/20,146.81,149.97,146.05,148.48,1280670,SPOT,104
5/5/20,147.36,148.45,144.03,145.02,1231037,SPOT,105
5/4/20,144.07,148.0,143.01,145.31,1224145,SPOT,106
5/1/20,144.5,146.89,143.93,144.84,2047672,SPOT,107
4/30/20,148.94,153.9,146.0,151.57,2122291,SPOT,108
4/29/20,153.0,163.94,152.42,155.78,5744264,SPOT,109
4/28/20,141.5,143.74,139.2,139.78,1516167,SPOT,110
4/27/20,140.1,141.47,139.01,140.25,1135474,SPOT,111
4/24/20,139.25,140.2,136.62,137.84,1142261,SPOT,112
4/23/20,139.75,141.24,138.13,138.71,769553,SPOT,113
4/22/20,141.54,142.6,139.48,139.74,899079,SPOT,114
4/21/20,142.7,143.67,138.03,139.14,1098058,SPOT,115
4/20/20,140.69,146.3,140.0,144.54,1144538,SPOT,116
4/17/20,141.22,142.96,139.07,141.86,709201,SPOT,117
4/16/20,139.95,140.57,136.03,139.49,1102878,SPOT,118
4/15/20,134.17,141.63,133.37,138.78,1747103,SPOT,119
4/14/20,132.05,137.33,130.56,135.93,1536459,SPOT,120
4/13/20,131.77,132.36,128.03,129.83,1067718,SPOT,121
4/9/20,127.62,134.76,126.5,131.86,1226326,SPOT,122
4/8/20,127.54,129.98,124.07,126.04,1386353,SPOT,123
4/7/20,125.1,129.4,123.55,127.61,1539338,SPOT,124
4/6/20,120.89,123.47,116.0,122.52,2314350,SPOT,125
4/3/20,122.1,123.3,119.38,122.12,871692,SPOT,126
4/2/20,120.69,125.41,119.26,121.91,739634,SPOT,127
4/1/20,119.81,124.47,116.3,121.61,1718059,SPOT,128
3/31/20,122.0,125.9,120.01,121.44,1763608,SPOT,129
3/30/20,124.4,126.98,120.03,121.43,1356592,SPOT,130
3/27/20,122.48,126.38,121.5,122.54,1094311,SPOT,131
3/26/20,124.09,127.99,122.61,126.81,1125553,SPOT,132
3/25/20,130.04,131.5,122.32,124.23,1994744,SPOT,133
3/24/20,125.0,133.95,123.12,129.69,2680926,SPOT,134
3/23/20,123.41,123.41,113.58,118.18,2209225,SPOT,135
3/20/20,129.39,129.69,119.0,124.36,3669147,SPOT,136
3/19/20,119.83,140.36,117.74,129.13,2504123,SPOT,137
3/18/20,111.0,122.61,110.97,121.24,1991065,SPOT,138
3/17/20,118.31,119.84,111.15,118.87,2493167,SPOT,139
3/16/20,118.53,123.89,109.18,117.64,1735968,SPOT,140
3/13/20,133.01,133.01,121.01,131.56,1439733,SPOT,141
3/12/20,125.43,129.88,116.48,126.99,1836794,SPOT,142
3/11/20,139.08,140.81,133.48,135.06,905485,SPOT,143
3/10/20,141.76,142.72,133.19,141.9,1359065,SPOT,144
3/9/20,136.93,145.67,134.0,139.78,1361698,SPOT,145
3/6/20,145.25,146.99,141.57,145.14,1311639,SPOT,146
3/5/20,141.74,149.35,140.27,148.08,1501877,SPOT,147
3/4/20,139.0,144.33,137.23,144.25,1336106,SPOT,148
3/3/20,139.43,142.33,136.09,137.16,964929,SPOT,149
3/2/20,137.98,139.79,134.61,139.34,1001843,SPOT,150
2/28/20,131.06,137.55,129.64,137.12,1912766,SPOT,151
2/27/20,137.01,140.18,134.5,134.51,1826444,SPOT,152
2/26/20,140.92,144.58,140.39,140.49,1503128,SPOT,153
2/25/20,146.83,147.95,141.21,141.8,2049478,SPOT,154
2/24/20,140.48,146.7,139.13,145.33,1382202,SPOT,155
2/21/20,146.76,147.1,143.06,146.95,1171111,SPOT,156
2/20/20,143.35,148.18,142.18,147.86,1442609,SPOT,157
2/19/20,145.57,146.34,143.0,143.36,1051800,SPOT,158
2/18/20,141.5,145.13,140.9,144.63,1481510,SPOT,159
2/14/20,142.72,144.46,140.85,141.0,1288151,SPOT,160
2/13/20,146.89,146.89,141.3,141.5,1591250,SPOT,161
2/12/20,146.16,147.44,144.17,147.08,1224224,SPOT,162
2/11/20,149.35,150.98,145.02,145.77,1527997,SPOT,163
2/10/20,152.63,154.29,147.9,148.33,1794871,SPOT,164
2/7/20,152.79,155.0,150.71,154.55,2110630,SPOT,165
2/6/20,146.62,154.55,145.6,154.37,2341867,SPOT,166
2/5/20,150.0,152.0,145.36,147.0,4159845,SPOT,167
2/4/20,149.05,156.0,148.65,154.31,3152601,SPOT,168
2/3/20,141.73,146.57,141.5,146.5,1894604,SPOT,169
1/31/20,143.0,143.02,140.1,141.3,1501416,SPOT,170
1/30/20,140.15,142.97,140.0,142.71,886771,SPOT,171
1/29/20,144.94,144.94,141.42,141.57,1215302,SPOT,172
1/28/20,145.0,145.6,143.06,144.3,791462,SPOT,173
1/27/20,143.1,145.38,141.5,144.34,1004019,SPOT,174
1/24/20,149.35,150.21,145.9,146.63,1164813,SPOT,175
1/23/20,148.0,150.95,147.64,148.97,1102193,SPOT,176
1/22/20,150.0,152.93,147.03,148.12,1718731,SPOT,177
1/21/20,147.5,149.44,145.72,148.95,1743920,SPOT,178
1/17/20,152.08,152.65,146.62,148.34,1314897,SPOT,179
1/16/20,153.35,153.35,150.27,151.84,701310,SPOT,180
1/15/20,149.39,152.82,149.36,152.45,1037351,SPOT,181
1/14/20,151.62,152.13,148.22,149.4,1048179,SPOT,182
1/13/20,152.2,154.12,150.27,150.87,1881334,SPOT,183
1/10/20,157.74,158.66,154.9,156.04,1046430,SPOT,184
1/9/20,157.84,159.98,157.11,157.74,1630716,SPOT,185
1/8/20,156.33,159.48,155.34,158.78,974744,SPOT,186
1/7/20,156.7,157.85,155.01,156.02,892885,SPOT,187
1/6/20,151.49,157.0,150.35,156.72,1312307,SPOT,188
1/3/20,149.5,153.59,149.5,152.5,1018416,SPOT,189
1/2/20,151.0,152.8,149.61,151.62,662650,SPOT,190
12/31/19,149.12,150.21,147.55,149.55,769269,SPOT,191
12/30/19,153.18,153.49,149.67,149.81,1038129,SPOT,192
12/27/19,152.62,154.0,152.51,153.17,920890,SPOT,193
12/26/19,151.89,153.18,151.05,152.52,752651,SPOT,194
12/24/19,150.63,153.01,150.02,151.82,1007977,SPOT,195
12/23/19,150.4,152.0,149.78,150.42,939167,SPOT,196
12/20/19,150.73,150.73,148.81,150.31,828317,SPOT,197
12/19/19,150.65,150.75,148.75,149.68,1025777,SPOT,198
12/18/19,152.76,153.2,150.44,150.87,1561782,SPOT,199
12/17/19,150.95,152.7,150.23,151.53,1432487,SPOT,200
12/16/19,148.45,151.4,148.01,150.78,1223838,SPOT,201
12/13/19,146.51,148.36,146.09,147.2,703297,SPOT,202
12/12/19,146.97,148.68,145.7,147.23,592999,SPOT,203
12/11/19,144.96,147.35,141.97,147.13,767368,SPOT,204
12/10/19,145.86,147.92,145.0,145.97,1450257,SPOT,205
12/9/19,147.78,148.89,146.08,146.31,1386577,SPOT,206
12/6/19,147.59,148.18,146.34,148.09,724230,SPOT,207
12/5/19,146.0,146.9,144.55,146.58,791717,SPOT,208
12/4/19,145.02,148.36,144.09,144.95,1506042,SPOT,209
12/3/19,140.26,144.15,140.01,143.98,774630,SPOT,210
12/2/19,143.08,143.47,141.48,142.53,1253955,SPOT,211
11/29/19,142.0,143.23,141.59,142.55,394479,SPOT,212
11/27/19,143.08,144.7,142.84,142.93,1006517,SPOT,213
11/26/19,141.87,144.0,141.65,143.83,973537,SPOT,214
11/25/19,139.08,142.71,138.34,141.87,1239128,SPOT,215
11/22/19,140.08,141.89,139.35,140.89,1575832,SPOT,216
11/21/19,138.36,139.4,137.19,139.06,1583338,SPOT,217
11/20/19,136.83,138.53,135.25,138.03,1820999,SPOT,218
11/19/19,140.5,140.5,136.25,136.97,2119406,SPOT,219
11/18/19,144.74,144.89,139.51,140.26,2306076,SPOT,220
11/15/19,148.67,148.82,146.71,147.51,885664,SPOT,221
11/14/19,147.4,149.01,146.63,148.76,1417666,SPOT,222
11/13/19,145.49,147.79,143.01,146.78,1071663,SPOT,223
11/12/19,144.2,147.44,142.44,146.39,2002423,SPOT,224
11/11/19,146.63,149.4,145.62,146.63,1477276,SPOT,225
11/8/19,147.9,149.33,146.01,147.85,902805,SPOT,226
11/7/19,148.65,149.74,146.26,148.17,961959,SPOT,227
11/6/19,150.0,150.0,145.79,148.48,1363087,SPOT,228
11/5/19,151.67,153.31,150.0,150.37,2551933,SPOT,229
11/4/19,148.68,154.31,148.04,154.15,3855373,SPOT,230
11/1/19,145.0,147.11,143.04,146.92,1851295,SPOT,231
10/31/19,141.8,144.62,138.89,144.3,1943909,SPOT,232
10/30/19,135.86,140.9,135.46,140.45,1660842,SPOT,233
10/29/19,137.87,137.91,134.09,135.99,2570003,SPOT,234
10/28/19,131.11,143.15,129.34,140.2,10797590,SPOT,235
10/25/19,119.53,122.0,118.32,120.69,2320635,SPOT,236
10/24/19,119.21,119.42,117.02,118.83,868746,SPOT,237
10/23/19,118.33,119.3,117.2,118.23,720746,SPOT,238
10/22/19,119.63,119.95,117.11,118.01,1128500,SPOT,239
10/21/19,115.73,120.06,115.48,119.0,1160780,SPOT,240
10/18/19,117.91,117.97,114.26,115.33,802586,SPOT,241
10/17/19,117.03,119.11,116.81,117.83,1133990,SPOT,242
10/16/19,118.02,118.71,115.63,116.56,1064876,SPOT,243
10/15/19,115.63,119.1,114.99,118.59,1515996,SPOT,244
10/14/19,115.18,116.27,113.72,115.17,599188,SPOT,245
10/11/19,115.0,118.11,114.83,115.49,1360111,SPOT,246
10/10/19,114.09,115.0,112.03,112.52,769447,SPOT,247
10/9/19,115.61,116.33,113.85,114.24,935520,SPOT,248
10/8/19,115.0,116.21,113.97,115.08,1252187,SPOT,249
10/7/19,116.5,117.72,115.29,115.86,1138612,SPOT,250
10/4/19,116.1,117.17,113.89,116.42,2046487,SPOT,251
10/3/19,114.0,115.17,110.57,114.82,1373563,SPOT,252
10/2/19,113.22,115.0,112.38,113.9,2055158,SPOT,253
10/1/19,117.41,117.42,112.27,112.52,1576368,SPOT,254
