Date,Open,High,Low,Close,Volume,Stock Name,id
7/21/20,24.75,26.28,24.71,26.2,58455312,WFC,52
7/20/20,24.72,24.88,24.4,24.57,38682160,WFC,53
7/17/20,25.49,25.64,24.86,24.95,39642340,WFC,54
7/16/20,24.91,26.09,24.82,25.46,48676820,WFC,55
7/15/20,24.98,25.55,24.84,25.35,61714262,WFC,56
7/14/20,23.92,24.39,23.33,24.25,118952602,WFC,57
7/13/20,25.82,26.04,24.94,25.41,51038754,WFC,58
7/10/20,24.18,25.53,24.15,25.47,56483328,WFC,59
7/9/20,24.5,24.78,23.71,24.04,38118871,WFC,60
7/8/20,24.44,24.78,24.07,24.55,38413379,WFC,61
7/7/20,25.2,25.22,24.34,24.46,36920551,WFC,62
7/6/20,25.82,26.02,24.98,25.49,46983102,WFC,63
7/2/20,25.75,26.17,25.1,25.34,37013340,WFC,64
7/1/20,25.73,25.96,24.93,25.09,37509320,WFC,65
6/30/20,25.21,25.87,25.17,25.6,46609953,WFC,66
6/29/20,25.59,25.9,25.26,25.7,43769199,WFC,67
6/26/20,26.1,26.4,25.25,25.34,81172273,WFC,68
6/25/20,25.96,27.41,25.89,27.37,45102199,WFC,69
6/24/20,26.96,27.03,25.99,26.12,57380898,WFC,70
6/23/20,27.78,28.29,27.19,27.23,47279121,WFC,71
6/22/20,27.27,27.63,26.89,27.35,32808328,WFC,72
6/19/20,28.0,28.05,27.01,27.6,71891219,WFC,73
6/18/20,27.1,27.93,26.93,27.55,33670191,WFC,74
6/17/20,28.5,28.55,27.35,27.45,38660809,WFC,75
6/16/20,29.43,29.65,27.77,28.52,52985594,WFC,76
6/15/20,26.86,28.39,26.56,28.21,48311406,WFC,77
6/12/20,28.0,28.23,27.35,27.97,51301219,WFC,78
6/11/20,27.2,28.43,26.7,26.79,75621266,WFC,79
6/10/20,32.3,32.33,29.65,29.71,82089969,WFC,80
6/9/20,32.44,33.08,31.51,32.63,51480391,WFC,81
6/8/20,32.9,33.43,32.27,33.32,69051352,WFC,82
6/5/20,33.89,33.89,31.46,31.67,107651203,WFC,83
6/4/20,29.48,30.25,28.64,30.22,61839219,WFC,84
6/3/20,28.39,29.19,28.34,28.83,50813953,WFC,85
6/2/20,27.58,27.99,27.16,27.4,39057980,WFC,86
6/1/20,26.61,27.59,26.37,27.09,34258102,WFC,87
5/29/20,26.5,27.07,26.09,26.47,51382840,WFC,88
5/28/20,28.32,28.37,27.12,27.22,51606633,WFC,89
5/27/20,27.8,28.26,26.84,27.95,61962969,WFC,90
5/26/20,25.05,26.51,25.04,26.26,57720312,WFC,91
5/22/20,24.44,24.49,23.92,24.17,30415301,WFC,92
5/21/20,24.39,24.85,24.32,24.46,28376529,WFC,93
5/20/20,24.49,24.74,24.36,24.52,45297078,WFC,94
5/19/20,25.0,25.15,23.92,23.95,48234340,WFC,95
5/18/20,24.55,25.59,24.34,25.41,55751422,WFC,96
5/15/20,23.69,23.83,23.08,23.36,51616660,WFC,97
5/14/20,22.13,24.59,22.02,24.06,87965508,WFC,98
5/13/20,23.95,23.95,22.0,22.53,90209922,WFC,99
5/12/20,24.96,25.27,24.0,24.04,53560500,WFC,100
5/11/20,25.11,25.23,24.6,24.78,51444168,WFC,101
5/8/20,25.64,25.78,25.23,25.43,53768809,WFC,102
5/7/20,25.59,26.1,25.14,25.23,52386992,WFC,103
5/6/20,26.46,26.65,25.4,25.61,57732879,WFC,104
5/5/20,27.52,27.8,26.25,26.32,56753391,WFC,105
5/4/20,26.96,27.45,26.6,27.35,34343887,WFC,106
5/1/20,28.5,28.53,27.28,27.59,35197566,WFC,107
4/30/20,29.32,29.61,28.6,29.05,29506090,WFC,108
4/29/20,30.1,30.46,29.65,30.0,38515168,WFC,109
4/28/20,29.6,29.92,28.59,28.87,35188020,WFC,110
4/27/20,27.37,28.58,27.16,28.41,39606129,WFC,111
4/24/20,26.8,27.29,26.37,26.92,35172738,WFC,112
4/23/20,26.95,27.21,26.42,26.53,38331520,WFC,113
4/22/20,27.5,27.58,26.7,26.8,28078439,WFC,114
4/21/20,26.9,27.25,26.5,26.84,41918727,WFC,115
4/20/20,27.33,28.89,26.92,27.68,45441602,WFC,116
4/17/20,28.15,28.78,27.8,28.38,46984953,WFC,117
4/16/20,28.28,28.28,26.66,26.89,52962102,WFC,118
4/15/20,28.77,29.11,28.22,28.44,41883871,WFC,119
4/14/20,32.11,32.5,29.56,30.18,64267047,WFC,120
4/13/20,33.22,33.24,31.41,31.43,36068898,WFC,121
4/9/20,31.12,33.91,31.1,33.2,62520566,WFC,122
4/8/20,29.34,30.48,28.68,30.28,42213699,WFC,123
4/7/20,30.75,30.78,28.71,28.77,39229879,WFC,124
4/6/20,27.41,28.83,27.4,28.63,35981100,WFC,125
4/3/20,27.0,27.36,25.91,26.23,32735750,WFC,126
4/2/20,26.47,27.53,26.38,27.22,33113520,WFC,127
4/1/20,27.02,27.37,26.2,26.57,48497406,WFC,128
3/31/20,29.41,29.75,28.16,28.7,36920281,WFC,129
3/30/20,30.36,30.48,28.89,29.92,41232840,WFC,130
3/27/20,30.02,31.29,29.08,30.28,38942840,WFC,131
3/26/20,29.33,31.39,29.08,30.9,45522930,WFC,132
3/25/20,29.0,30.3,27.77,28.97,53341078,WFC,133
3/24/20,26.96,29.17,26.33,28.92,48630320,WFC,134
3/23/20,26.26,26.87,25.11,25.25,47064129,WFC,135
3/20/20,28.68,28.75,26.18,26.5,73915797,WFC,136
3/19/20,27.66,29.11,26.29,28.29,53123500,WFC,137
3/18/20,27.7,28.89,26.9,28.12,51904078,WFC,138
3/17/20,27.63,30.62,25.89,29.63,58112781,WFC,139
3/16/20,26.34,29.23,26.3,26.5,57466711,WFC,140
3/13/20,30.15,31.76,27.77,30.89,78365672,WFC,141
3/12/20,29.81,30.86,27.12,27.2,68447633,WFC,142
3/11/20,34.05,34.27,32.01,32.33,44784160,WFC,143
3/10/20,34.63,35.08,32.28,35.08,40078711,WFC,144
3/9/20,33.72,34.48,32.22,32.48,53277152,WFC,145
3/6/20,37.0,37.68,36.33,37.09,56766461,WFC,146
3/5/20,40.0,40.01,38.57,38.9,45037859,WFC,147
3/4/20,41.01,41.43,39.96,41.4,33881480,WFC,148
3/3/20,42.06,42.9,40.03,40.53,45091020,WFC,149
3/2/20,40.98,42.28,39.46,42.26,44231230,WFC,150
2/28/20,41.31,41.87,39.75,40.85,71710070,WFC,151
2/27/20,43.32,44.32,42.43,42.47,41180047,WFC,152
2/26/20,45.48,45.65,44.13,44.14,27437439,WFC,153
2/25/20,46.29,46.67,44.96,45.12,31110109,WFC,154
2/24/20,46.58,46.95,46.26,46.39,23075930,WFC,155
2/21/20,47.48,47.85,47.1,47.7,21729109,WFC,156
2/20/20,47.0,47.41,46.68,47.34,15965490,WFC,157
2/19/20,47.25,47.35,46.98,47.09,15602520,WFC,158
2/18/20,47.97,48.12,46.53,46.99,22427840,WFC,159
2/14/20,48.14,48.32,47.75,48.22,15526370,WFC,160
2/13/20,47.62,48.18,47.55,48.12,12529960,WFC,161
2/12/20,48.22,48.49,47.76,47.79,16668131,WFC,162
2/11/20,48.08,48.34,47.94,47.99,13686080,WFC,163
2/10/20,47.67,47.86,47.42,47.77,18124750,WFC,164
2/7/20,47.73,48.0,47.48,47.84,13174650,WFC,165
2/6/20,48.44,48.5,47.85,47.98,18259189,WFC,166
2/5/20,47.9,48.4,47.78,48.31,20141770,WFC,167
2/4/20,47.7,47.84,47.25,47.26,14973290,WFC,168
2/3/20,47.24,47.72,47.03,47.12,15471990,WFC,169
1/31/20,47.42,47.45,46.75,46.94,23080449,WFC,170
1/30/20,47.17,47.95,47.04,47.91,14760210,WFC,171
1/29/20,47.42,47.9,47.26,47.27,16189560,WFC,172
1/28/20,47.51,47.79,47.28,47.37,16673311,WFC,173
1/27/20,46.89,47.42,46.74,47.1,18156170,WFC,174
1/24/20,48.19,48.21,47.18,47.57,21239600,WFC,175
1/23/20,48.39,48.45,47.98,48.22,17297939,WFC,176
1/22/20,49.03,49.09,48.29,48.56,20367680,WFC,177
1/21/20,49.09,49.88,48.8,48.94,30858270,WFC,178
1/17/20,49.37,49.42,48.53,49.18,29669230,WFC,179
1/16/20,48.46,49.32,47.84,49.25,37020207,WFC,180
1/15/20,48.83,48.84,47.98,48.32,47147980,WFC,181
1/14/20,50.23,50.74,49.25,49.3,56678422,WFC,182
1/13/20,52.5,52.5,51.83,52.11,25207430,WFC,183
1/10/20,52.79,52.9,52.48,52.5,13778540,WFC,184
1/9/20,53.2,53.2,52.48,52.73,20818100,WFC,185
1/8/20,52.84,53.33,52.8,52.82,16587619,WFC,186
1/7/20,53.05,53.05,52.47,52.66,13285120,WFC,187
1/6/20,52.74,53.2,52.72,53.1,13200660,WFC,188
1/3/20,53.11,53.62,52.9,53.42,15609670,WFC,189
1/2/20,53.85,54.04,53.51,53.75,16806061,WFC,190
12/31/19,53.53,53.82,53.46,53.8,12566100,WFC,191
12/30/19,54.17,54.26,53.5,53.6,10900540,WFC,192
12/27/19,54.29,54.32,53.87,53.92,9892762,WFC,193
12/26/19,54.05,54.39,53.95,54.15,12517140,WFC,194
12/24/19,53.95,54.04,53.74,53.82,4635459,WFC,195
12/23/19,53.34,54.0,53.25,53.81,17638359,WFC,196
12/20/19,54.05,54.05,53.07,53.33,66323250,WFC,197
12/19/19,53.74,53.83,53.42,53.63,18133500,WFC,198
12/18/19,54.46,54.46,53.63,53.67,18868270,WFC,199
12/17/19,54.11,54.51,53.99,54.34,16723359,WFC,200
12/16/19,54.24,54.56,54.22,54.22,19793891,WFC,201
12/13/19,54.05,54.42,53.43,53.79,19179211,WFC,202
12/12/19,53.37,54.55,53.1,54.36,19121949,WFC,203
12/11/19,53.74,53.98,53.07,53.17,16834480,WFC,204
12/10/19,53.49,53.87,53.38,53.69,15959630,WFC,205
12/9/19,54.17,54.55,53.91,53.92,15107450,WFC,206
12/6/19,53.86,54.41,53.69,54.37,18325939,WFC,207
12/5/19,53.41,53.53,53.1,53.23,13499710,WFC,208
12/4/19,52.6,53.48,52.54,53.24,18868400,WFC,209
12/3/19,53.01,53.05,52.17,52.58,25760221,WFC,210
12/2/19,54.31,54.44,53.55,53.62,20253311,WFC,211
11/29/19,54.07,54.75,54.07,54.46,10508630,WFC,212
11/27/19,54.15,54.4,54.01,54.34,16355410,WFC,213
11/26/19,54.11,54.12,53.73,53.81,18081020,WFC,214
11/25/19,54.53,54.53,54.04,54.21,15560980,WFC,215
11/22/19,53.9,54.35,53.81,54.28,13823400,WFC,216
11/21/19,53.84,53.93,53.34,53.56,16186130,WFC,217
11/20/19,53.73,53.86,53.25,53.54,14994770,WFC,218
11/19/19,54.1,54.33,53.87,54.03,14436530,WFC,219
11/18/19,53.84,54.11,53.65,54.0,14374870,WFC,220
11/15/19,53.78,53.94,53.43,53.8,15225620,WFC,221
11/14/19,53.22,53.56,53.1,53.49,16498150,WFC,222
11/13/19,53.81,53.9,53.21,53.29,16937721,WFC,223
11/12/19,53.75,54.24,53.62,54.22,15187630,WFC,224
11/11/19,53.79,54.14,53.73,54.05,10659940,WFC,225
11/8/19,53.83,54.23,53.56,54.1,14722660,WFC,226
11/7/19,53.78,54.4,53.78,54.0,23452471,WFC,227
11/6/19,53.29,53.84,53.17,53.8,22051100,WFC,228
11/5/19,52.74,53.5,52.74,53.3,25965270,WFC,229
11/4/19,52.58,52.8,52.24,52.72,17559949,WFC,230
11/1/19,52.13,52.29,51.91,52.18,16359350,WFC,231
10/31/19,51.77,52.03,51.15,51.63,18814740,WFC,232
10/30/19,51.88,52.28,51.62,52.03,16155860,WFC,233
10/29/19,51.5,52.36,51.5,52.17,21063051,WFC,234
10/28/19,51.94,52.05,51.57,51.65,23914850,WFC,235
10/25/19,51.08,51.73,51.0,51.57,17433350,WFC,236
10/24/19,50.66,51.2,50.66,51.1,17730619,WFC,237
10/23/19,50.72,50.97,50.57,50.93,15154570,WFC,238
10/22/19,50.44,51.02,50.23,50.62,19474221,WFC,239
10/21/19,50.28,50.5,50.18,50.46,20379311,WFC,240
10/18/19,49.34,50.22,49.32,49.97,21199750,WFC,241
10/17/19,49.98,50.17,49.48,49.61,20588350,WFC,242
10/16/19,50.04,50.28,49.45,49.59,23759910,WFC,243
10/15/19,49.28,51.25,48.78,50.11,39507008,WFC,244
10/14/19,49.09,49.45,48.98,49.27,17075910,WFC,245
10/11/19,49.46,49.92,49.15,49.21,23092109,WFC,246
10/10/19,48.33,49.07,48.16,48.65,18406980,WFC,247
10/9/19,48.17,48.42,48.08,48.15,13535100,WFC,248
10/8/19,48.25,48.35,47.54,47.82,19835260,WFC,249
10/7/19,48.95,49.29,48.75,48.81,15738200,WFC,250
10/4/19,48.66,49.25,48.53,49.21,15947790,WFC,251
10/3/19,48.3,48.51,47.32,48.48,20635471,WFC,252
10/2/19,48.72,49.04,48.37,48.47,24808551,WFC,253
10/1/19,50.65,50.78,49.0,49.06,27403500,WFC,254
