Date,Open,High,Low,Close,Volume,Stock Name,id
10/31/19,135.45,136.79,131.46,133.0,2404540,MCK,232
10/30/19,142.43,145.0,135.95,136.79,3103733,MCK,233
10/29/19,145.64,149.5,144.83,149.4,1337947,MCK,234
10/28/19,146.22,146.87,145.26,145.48,1124681,MCK,235
10/25/19,145.01,146.81,144.02,145.96,1176804,MCK,236
10/24/19,146.78,146.95,143.9,145.6,1791219,MCK,237
10/23/19,145.74,147.45,144.72,146.06,1415768,MCK,238
10/22/19,146.62,148.1,144.85,146.92,1047809,MCK,239
10/21/19,149.79,153.3,144.4,147.35,3623582,MCK,240
10/18/19,149.64,152.53,149.33,152.26,3386616,MCK,241
10/17/19,145.18,151.06,145.07,150.51,2666795,MCK,242
10/16/19,145.58,148.56,142.0,144.84,4030181,MCK,243
10/15/19,135.91,138.63,135.15,138.17,1352158,MCK,244
10/14/19,134.73,135.19,133.7,134.1,1171973,MCK,245
10/11/19,133.78,136.18,133.41,134.74,905672,MCK,246
10/10/19,132.05,134.43,131.22,132.81,888600,MCK,247
10/9/19,130.87,132.74,130.02,132.23,1002751,MCK,248
10/8/19,129.57,131.47,128.97,130.27,1347734,MCK,249
10/7/19,130.58,130.94,129.28,130.23,1987719,MCK,250
10/4/19,130.36,131.4,128.26,130.68,1742173,MCK,251
10/3/19,131.07,132.27,128.55,131.1,1532923,MCK,252
10/2/19,134.63,135.61,130.54,131.09,2301887,MCK,253
10/1/19,137.44,138.4,135.37,135.8,1342310,MCK,254
