Date,Open,High,Low,Close,Volume
11/12/2019,"232.15","234.63","232.00","233.12","2,991,171"
11/11/2019,"230.50","232.28","230.18","231.80","2,310,669"
11/08/2019,"232.80","233.26","231.63","232.84","2,088,455"
11/07/2019,"234.00","235.79","231.76","232.94","2,832,865"
11/06/2019,"232.83","234.04","231.89","234.01","2,631,943"
11/05/2019,"234.74","234.92","230.27","232.20","3,624,629"
11/04/2019,"238.27","238.39","233.88","234.92","2,542,426"
11/01/2019,"236.07","237.45","235.06","237.34","2,197,403"
10/31/2019,"236.86","237.39","233.22","234.58","2,824,072"
10/30/2019,"233.51","236.60","232.88","236.24","1,956,669"
10/29/2019,"236.84","237.50","233.92","234.14","2,558,004"
10/28/2019,"234.95","236.96","234.56","236.80","2,705,001"
10/25/2019,"233.49","235.42","232.55","234.38","2,210,872"
10/24/2019,"234.81","236.37","233.07","233.89","2,184,113"
10/23/2019,"236.66","237.41","234.36","234.67","2,138,451"
10/22/2019,"237.30","238.30","236.52","237.20","2,022,890"
10/21/2019,"238.26","238.99","235.61","236.70","2,079,644"
10/18/2019,"236.99","238.73","235.64","237.93","3,663,925"
10/17/2019,"236.36","238.17","235.51","236.77","2,296,853"
10/16/2019,"235.42","236.17","233.84","235.90","2,389,282"
10/15/2019,"234.69","236.86","234.60","235.62","2,667,156"
10/14/2019,"234.22","235.49","234.06","234.18","2,538,129"
10/11/2019,"234.32","236.70","233.76","234.66","3,479,059"
10/10/2019,"229.34","232.24","229.08","231.61","3,052,401"
10/09/2019,"228.50","229.56","226.61","228.94","2,675,389"
10/08/2019,"225.36","228.78","225.10","226.67","3,567,904"
10/07/2019,"227.51","228.13","226.05","226.74","2,967,658"
10/04/2019,"227.17","229.21","227.02","227.93","3,188,709"
10/03/2019,"225.00","226.81","222.12","226.81","2,972,928"
10/02/2019,"230.60","230.60","224.34","225.55","4,371,896"
10/01/2019,"233.01","234.51","230.72","231.08","3,530,209"
