Date,Open,High,Low,Close,Volume
02/27/2020,"96.72","98.75","94.14","94.22","162,879,858"
02/26/2020,"98.51","100.73","98.02","98.98","104,808,039"
02/25/2020,"101.32","101.73","97.92","98.64","124,381,878"
02/24/2020,"100.16","101.96","99.40","100.46","130,939,938"
02/21/2020,"107.11","107.23","104.40","104.80","93,014,799"
02/20/2020,"108.65","108.84","106.37","107.66","62,626,839"
02/19/2020,"108.39","109.26","108.06","108.51","51,223,299"
02/18/2020,"106.25","108.30","106.21","107.78","59,021,399"
02/14/2020,"107.78","107.95","106.29","106.74","52,123,379"
02/13/2020,"107.25","108.51","107.10","107.49","60,635,819"
02/12/2020,"108.16","109.01","107.76","108.00","66,685,279"
02/11/2020,"107.55","109.30","106.80","107.54","114,920,218"
02/10/2020,"104.25","106.78","104.25","106.70","101,124,699"
02/07/2020,"102.10","104.93","101.91","103.96","101,906,939"
02/06/2020,"102.05","102.82","101.24","102.51","63,659,079"
02/05/2020,"103.55","103.55","101.60","101.99","87,523,479"
02/04/2020,"101.49","102.99","100.77","102.48","105,786,759"
02/03/2020,"100.53","102.43","100.01","100.21","117,981,878"
01/31/2020,"102.57","102.79","100.11","100.44","311,345,596"
01/30/2020,"92.90","93.64","92.53","93.53","126,548,758"
01/29/2020,"93.20","93.74","92.75","92.90","42,027,799"
01/28/2020,"92.03","92.91","91.50","92.66","56,160,799"
01/27/2020,"91.00","92.05","90.77","91.42","70,570,179"
01/24/2020,"94.57","94.75","92.37","93.08","75,323,619"
01/23/2020,"94.26","94.50","93.64","94.23","49,692,259"
01/22/2020,"94.80","95.13","94.17","94.37","64,325,139"
01/21/2020,"93.25","94.71","93.00","94.60","74,155,699"
01/17/2020,"94.29","94.33","92.86","93.24","79,946,799"
01/16/2020,"94.15","94.28","93.30","93.90","53,189,859"
01/15/2020,"93.61","93.94","92.75","93.10","57,931,839"
01/14/2020,"94.29","94.36","92.93","93.47","68,927,619"
01/13/2020,"94.57","94.90","94.04","94.57","55,716,879"
01/10/2020,"95.27","95.35","94.00","94.16","57,139,179"
01/09/2020,"95.49","95.89","94.79","95.05","63,499,239"
01/08/2020,"94.90","95.55","94.32","94.60","70,239,319"
01/07/2020,"95.23","95.69","94.60","95.34","82,680,199"
01/06/2020,"93.00","95.18","93.00","95.14","81,313,959"
01/03/2020,"93.23","94.31","93.23","93.75","75,332,079"
01/02/2020,"93.75","94.90","93.21","94.90","80,718,199"
12/31/2019,"92.10","92.66","91.61","92.39","50,207,599"
12/30/2019,"93.70","94.20","92.03","92.34","73,546,119"
12/27/2019,"94.15","95.07","93.30","93.49","123,775,078"
12/26/2019,"90.05","93.52","89.98","93.44","120,492,158"
12/24/2019,"89.69","89.78","89.38","89.46","17,626,740"
12/23/2019,"89.41","89.65","89.23","89.65","42,749,859"
12/20/2019,"89.98","90.15","89.12","89.33","103,049,199"
12/19/2019,"89.03","89.65","88.70","89.61","54,766,399"
12/18/2019,"89.75","89.91","89.12","89.20","67,082,739"
12/17/2019,"88.90","89.60","88.87","89.53","72,933,939"
12/16/2019,"88.35","88.48","87.85","88.46","62,986,899"
12/13/2019,"88.25","88.45","87.75","88.05","54,895,419"
12/12/2019,"87.50","88.20","87.27","88.02","62,078,979"
12/11/2019,"87.08","87.50","86.79","87.44","42,026,359"
12/10/2019,"87.37","87.53","86.75","86.96","50,312,879"
12/09/2019,"87.53","88.34","87.28","87.48","50,049,779"
12/06/2019,"87.56","87.72","87.01","87.58","62,399,579"
12/05/2019,"88.18","88.18","87.00","87.02","56,557,039"
12/04/2019,"88.70","89.45","88.01","88.03","53,613,999"
12/03/2019,"88.00","88.64","87.36","88.50","70,591,639"
12/02/2019,"90.22","90.28","88.13","89.08","78,634,999"
11/29/2019,"90.89","91.23","90.04","90.04","38,468,799"
11/27/2019,"90.05","91.23","89.87","90.93","60,716,919"
11/26/2019,"89.00","89.85","88.92","89.85","63,808,559"
11/25/2019,"87.66","88.87","87.66","88.69","69,789,339"
11/22/2019,"86.95","87.32","86.55","87.29","49,581,619"
11/21/2019,"87.15","87.34","86.52","86.74","53,258,759"
11/20/2019,"87.46","88.13","86.71","87.28","55,875,179"
11/19/2019,"87.85","88.03","87.15","87.64","45,490,699"
11/18/2019,"86.92","87.69","86.14","87.63","56,838,139"
11/15/2019,"88.00","88.08","86.64","86.97","78,622,819"
11/14/2019,"87.57","88.33","87.48","87.73","45,388,339"
11/13/2019,"88.67","88.75","87.37","87.66","58,537,839"
11/12/2019,"88.73","89.31","88.60","88.90","40,778,499"
11/11/2019,"88.90","89.00","88.36","88.58","38,956,199"
11/08/2019,"89.39","89.49","88.70","89.29","42,523,959"
11/07/2019,"90.19","90.30","89.17","89.41","53,021,719"
11/06/2019,"90.05","90.13","89.43","89.79","40,595,659"
11/05/2019,"90.46","90.51","89.70","90.09","37,710,859"
11/04/2019,"90.05","90.75","90.05","90.23","55,438,439"
11/01/2019,"89.40","89.87","89.26","89.57","55,807,079"
10/31/2019,"88.80","89.60","88.57","88.83","55,623,699"
