Date,Open,High,Low,Close,Volume
4/9/20,61.2,61.28,59.84,60.57,43508420
4/8/20,60.33,60.95,59.41,60.51,39502700
4/7/20,61.05,61.25,59.11,59.33,47746580
4/6/20,56.9,59.73,56.55,59.35,52898000
4/3/20,55.95,56.18,53.99,54.89,46268000
4/2/20,54.91,56.34,54.82,56.04,39297620
4/1/20,56.1,56.48,54.87,55.28,46883460
3/31/20,57.37,58.77,56.91,58.14,49759660
3/30/20,56.25,57.58,54.82,57.34,51481220
3/27/20,56.28,57.53,55.3,55.54,64169900
3/26/20,55.59,58.5,54.68,58.09,71475100
3/25/20,56.32,57.45,54.3,55.12,81630560
3/24/20,55.19,56.75,54.53,56.72,66889000
3/23/20,53.07,53.57,50.68,52.83,80882740
3/20/20,56.79,57.2,53.27,53.62,72035000
3/19/20,54.65,57.9,53.01,55.76,73022120
3/18/20,52.83,55.33,51.86,54.84,84668700
3/17/20,54.66,56.54,52.8,55.99,77229780
3/16/20,54.8,57.61,53.72,54.22,85047300
3/13/20,58.95,60.99,55.86,60.99,74002500
3/12/20,56.3,59.69,55.67,55.75,84534960
3/11/20,62.49,63.05,59.8,60.77,52224580
3/10/20,63,64.06,60.94,64.02,52227460
3/9/20,60.27,62.74,60,60.78,67307300
3/6/20,63.85,65.31,63.05,64.92,53212560
3/5/20,67.51,67.95,65.26,65.95,51225760
3/4/20,67.96,69.4,67.16,69.33,38266300
3/3/20,69.97,70.51,66.6,67.07,48046520
3/2/20,67.58,69.54,66.34,69.46,48629360
2/28/20,63.88,67.06,63.55,66.97,75812360
2/27/20,68.1,68.59,65.86,65.9,59566000
2/26/20,69.81,70.79,68.95,69.66,44080740
2/25/20,71.65,71.91,69.12,69.42,49565560
2/24/20,71.31,71.85,70.57,71.08,57341060
2/21/20,75.4,75.61,74.02,74.26,34645460
2/20/20,76.1,76.48,75.34,75.91,21931040
2/19/20,76.25,76.61,76.07,76.33,18985360
2/18/20,75.75,76.58,75.63,75.98,22422800
2/14/20,75.78,76.04,75.37,76.04,23956720
2/13/20,75.63,76.36,75.23,75.73,18594600
2/12/20,75.72,76.03,75.41,75.91,23351300
2/11/20,75.59,76.48,75.28,75.44,26892660
2/10/20,73.72,75.48,73.72,75.43,28397520
2/7/20,73.37,74.29,73.32,73.96,23445400
2/6/20,72.52,74.1,72.48,73.81,33587680
2/5/20,73.12,73.19,71.53,72.41,39723140
2/4/20,72.85,73.48,71.32,72.35,78659080
2/3/20,73.1,74.5,72.95,74.3,61104320
1/31/20,73.45,73.51,71.43,71.71,48344280
1/30/20,72,72.86,71.82,72.79,26788420
1/29/20,72.94,73.27,72.34,72.93,21573340
1/28/20,72.15,72.8,71.62,72.63,31548440
1/27/20,71.55,71.9,71.06,71.7,35104020
1/24/20,74.68,74.77,73.26,73.34,35692880
1/23/20,74.38,74.78,74.11,74.33,27027080
1/22/20,74.55,75.16,74.25,74.3,32216920
1/21/20,73.96,74.59,73.56,74.22,40735600
1/17/20,73.15,74.06,72.91,74.02,47924300
1/16/20,72.37,72.6,72.05,72.59,23473760
1/15/20,71.51,72.07,71.51,71.96,25653700
1/14/20,71.95,72.09,71.42,71.54,31209060
1/13/20,71.81,72.03,71.3,71.96,33069640
1/10/20,71.38,71.75,70.92,71.49,36431320
1/9/20,71.03,71.37,70.51,70.99,30053280
1/8/20,69.6,70.58,69.54,70.22,30583540
